s_no,date_time,state,cured,deaths,confirmed
414,2020-03-27 10:00:00,Rajasthan,3,0,41
415,2020-03-27 10:00:00,Tamil Nadu,1,1,29
416,2020-03-27 10:00:00,Telengana,1,0,45
417,2020-03-27 10:00:00,Uttarakhand,0,0,5
418,2020-03-27 10:00:00,Uttar Pradesh,11,0,41
419,2020-03-27 10:00:00,West Bengal,0,1,10
420,2020-03-28 18:00:00,Andhra Pradesh,1,0,14
421,2020-03-28 18:00:00,Andaman and Nicobar Islands,0,0,6
422,2020-03-28 18:00:00,Bihar,0,1,9
423,2020-03-28 18:00:00,Chandigarh,0,0,8
424,2020-03-28 18:00:00,Chhattisgarh,0,0,6
425,2020-03-28 18:00:00,Delhi,6,1,39
426,2020-03-28 18:00:00,Goa,0,0,3
427,2020-03-28 18:00:00,Gujarat,0,3,45
428,2020-03-28 18:00:00,Haryana,12,0,33
429,2020-03-28 18:00:00,Himachal Pradesh,0,1,3
430,2020-03-28 18:00:00,Jammu and Kashmir,1,1,20
431,2020-03-28 18:00:00,Karnataka,3,2,55
432,2020-03-28 18:00:00,Kerala,11,0,176
433,2020-03-28 18:00:00,Ladakh,3,0,13
434,2020-03-28 18:00:00,Madhya Pradesh,0,2,30
435,2020-03-28 18:00:00,Maharashtra,25,5,180
436,2020-03-28 18:00:00,Manipur,0,0,1
437,2020-03-28 18:00:00,Mizoram,0,0,1
438,2020-03-28 18:00:00,Odisha,0,0,3
439,2020-03-28 18:00:00,Puducherry,0,0,1
440,2020-03-28 18:00:00,Punjab,1,1,38
441,2020-03-28 18:00:00,Rajasthan,3,0,54
442,2020-03-28 18:00:00,Tamil Nadu,2,1,40
443,2020-03-28 18:00:00,Telengana,1,0,56
444,2020-03-28 18:00:00,Uttarakhand,0,0,5
445,2020-03-28 18:00:00,Uttar Pradesh,11,0,55
446,2020-03-28 18:00:00,West Bengal,0,1,15
447,2020-03-29 19:30:00,Andhra Pradesh,1,0,19
448,2020-03-29 19:30:00,Andaman and Nicobar Islands,0,0,9
449,2020-03-29 19:30:00,Bihar,0,1,11
450,2020-03-29 19:30:00,Chandigarh,0,0,8
451,2020-03-29 19:30:00,Chhattisgarh,0,0,7
452,2020-03-29 19:30:00,Delhi,6,2,49
453,2020-03-29 19:30:00,Goa,0,0,5
454,2020-03-29 19:30:00,Gujarat,1,5,58
455,2020-03-29 19:30:00,Haryana,17,0,33
456,2020-03-29 19:30:00,Himachal Pradesh,0,1,3
457,2020-03-29 19:30:00,Jammu and Kashmir,1,2,31
458,2020-03-29 19:30:00,Karnataka,5,3,76
459,2020-03-29 19:30:00,Kerala,15,1,182
460,2020-03-29 19:30:00,Ladakh,3,0,13
461,2020-03-29 19:30:00,Madhya Pradesh,0,2,30
462,2020-03-29 19:30:00,Maharashtra,25,6,186
463,2020-03-29 19:30:00,Manipur,0,0,1
464,2020-03-29 19:30:00,Mizoram,0,0,1
465,2020-03-29 19:30:00,Odisha,0,0,3
466,2020-03-29 19:30:00,Puducherry,0,0,1
467,2020-03-29 19:30:00,Punjab,1,1,38
468,2020-03-29 19:30:00,Rajasthan,3,0,55
469,2020-03-29 19:30:00,Tamil Nadu,4,1,49
470,2020-03-29 19:30:00,Telengana,1,1,66
471,2020-03-29 19:30:00,Uttarakhand,2,0,7
472,2020-03-29 19:30:00,Uttar Pradesh,11,0,65
473,2020-03-29 19:30:00,West Bengal,0,1,18
474,2020-03-30 21:30:00,Andhra Pradesh,1,0,23
475,2020-03-30 21:30:00,Andaman and Nicobar Islands,0,0,9
476,2020-03-30 21:30:00,Bihar,0,1,15
477,2020-03-30 21:30:00,Chandigarh,0,0,8
478,2020-03-30 21:30:00,Chhattisgarh,0,0,7
479,2020-03-30 21:30:00,Delhi,6,2,87
480,2020-03-30 21:30:00,Goa,0,0,5
481,2020-03-30 21:30:00,Gujarat,1,6,69
482,2020-03-30 21:30:00,Haryana,18,0,36
483,2020-03-30 21:30:00,Himachal Pradesh,0,1,3
484,2020-03-30 21:30:00,Jammu and Kashmir,2,2,48
485,2020-03-30 21:30:00,Karnataka,5,3,83
486,2020-03-30 21:30:00,Kerala,19,1,202
487,2020-03-30 21:30:00,Ladakh,3,0,13
488,2020-03-30 21:30:00,Madhya Pradesh,0,3,47
489,2020-03-30 21:30:00,Maharashtra,25,8,198
490,2020-03-30 21:30:00,Manipur,0,0,1
491,2020-03-30 21:30:00,Mizoram,0,0,1
492,2020-03-30 21:30:00,Odisha,0,0,3
493,2020-03-30 21:30:00,Puducherry,0,0,1
494,2020-03-30 21:30:00,Punjab,1,1,38
495,2020-03-30 21:30:00,Rajasthan,3,0,59
496,2020-03-30 21:30:00,Tamil Nadu,4,1,67
497,2020-03-30 21:30:00,Telengana,1,1,71
498,2020-03-30 21:30:00,Uttarakhand,2,0,7
499,2020-03-30 21:30:00,Uttar Pradesh,11,0,82
500,2020-03-30 21:30:00,West Bengal,0,1,22
501,2020-03-30 21:30:00,Unassigned,0,0,46
502,2020-03-31 20:30:00,Andhra Pradesh,1,0,40
503,2020-03-31 20:30:00,Andaman and Nicobar Islands,0,0,10
504,2020-03-31 20:30:00,Bihar,0,1,15
505,2020-03-31 20:30:00,Chandigarh,0,0,13
506,2020-03-31 20:30:00,Chhattisgarh,0,0,8
507,2020-03-31 20:30:00,Delhi,6,2,97
508,2020-03-31 20:30:00,Goa,0,0,5
509,2020-03-31 20:30:00,Gujarat,3,6,73
510,2020-03-31 20:30:00,Haryana,21,0,40
511,2020-03-31 20:30:00,Himachal Pradesh,0,1,3
512,2020-03-31 20:30:00,Jammu and Kashmir,2,2,54
513,2020-03-31 20:30:00,Karnataka,5,3,83
514,2020-03-31 20:30:00,Kerala,19,1,234
515,2020-03-31 20:30:00,Ladakh,3,0,13
516,2020-03-31 20:30:00,Madhya Pradesh,0,3,47
517,2020-03-31 20:30:00,Maharashtra,39,9,216
518,2020-03-31 20:30:00,Manipur,0,0,1
519,2020-03-31 20:30:00,Mizoram,0,0,1
520,2020-03-31 20:30:00,Odisha,0,0,3
521,2020-03-31 20:30:00,Puducherry,0,0,1
522,2020-03-31 20:30:00,Punjab,1,3,41
523,2020-03-31 20:30:00,Rajasthan,3,0,74
524,2020-03-31 20:30:00,Tamil Nadu,4,1,74
525,2020-03-31 20:30:00,Telengana,1,1,79
526,2020-03-31 20:30:00,Uttarakhand,2,0,7
527,2020-03-31 20:30:00,Uttar Pradesh,14,0,101
528,2020-03-31 20:30:00,West Bengal,0,2,26
529,2020-03-31 20:30:00,Unassigned,0,0,38
530,2020-04-01 19:30:00,Andhra Pradesh,1,0,83
531,2020-04-01 19:30:00,Andaman and Nicobar Islands,0,0,10
532,2020-04-01 19:30:00,Assam,0,0,1
533,2020-04-01 19:30:00,Bihar,0,1,23
534,2020-04-01 19:30:00,Chandigarh,0,0,16
535,2020-04-01 19:30:00,Chhattisgarh,2,0,9
536,2020-04-01 19:30:00,Delhi,6,2,152
537,2020-04-01 19:30:00,Goa,0,0,5
538,2020-04-01 19:30:00,Gujarat,5,6,82
539,2020-04-01 19:30:00,Haryana,21,0,43
540,2020-04-01 19:30:00,Himachal Pradesh,0,1,3
541,2020-04-01 19:30:00,Jammu and Kashmir,2,2,62
542,2020-04-01 19:30:00,Jharkhand,0,0,1
543,2020-04-01 19:30:00,Karnataka,8,3,101
544,2020-04-01 19:30:00,Kerala,23,2,241
545,2020-04-01 19:30:00,Ladakh,3,0,13
546,2020-04-01 19:30:00,Madhya Pradesh,0,3,66
547,2020-04-01 19:30:00,Maharashtra,39,9,302
548,2020-04-01 19:30:00,Manipur,0,0,1
549,2020-04-01 19:30:00,Mizoram,0,0,1
550,2020-04-01 19:30:00,Odisha,0,0,4
551,2020-04-01 19:30:00,Puducherry,1,0,3
552,2020-04-01 19:30:00,Punjab,1,3,42
553,2020-04-01 19:30:00,Rajasthan,3,0,93
554,2020-04-01 19:30:00,Tamil Nadu,6,1,234
555,2020-04-01 19:30:00,Telengana,1,3,96
556,2020-04-01 19:30:00,Uttarakhand,2,0,7
557,2020-04-01 19:30:00,Uttar Pradesh,14,2,103
558,2020-04-01 19:30:00,West Bengal,6,3,37
559,2020-04-02 18:00:00,Andhra Pradesh,1,1,86
560,2020-04-02 18:00:00,Andaman and Nicobar Islands,0,0,10
561,2020-04-02 18:00:00,Assam,0,0,5
562,2020-04-02 18:00:00,Bihar,0,1,24
563,2020-04-02 18:00:00,Chandigarh,0,0,16
564,2020-04-02 18:00:00,Chhattisgarh,2,0,9
565,2020-04-02 18:00:00,Delhi,8,4,219
566,2020-04-02 18:00:00,Goa,0,0,5
567,2020-04-02 18:00:00,Gujarat,8,7,87
568,2020-04-02 18:00:00,Haryana,21,0,43
569,2020-04-02 18:00:00,Himachal Pradesh,1,1,3
570,2020-04-02 18:00:00,Jammu and Kashmir,2,2,62
571,2020-04-02 18:00:00,Jharkhand,0,0,1
572,2020-04-02 18:00:00,Karnataka,9,3,110
573,2020-04-02 18:00:00,Kerala,25,2,265
574,2020-04-02 18:00:00,Ladakh,3,0,13
575,2020-04-02 18:00:00,Madhya Pradesh,0,6,99
576,2020-04-02 18:00:00,Maharashtra,42,13,335
577,2020-04-02 18:00:00,Manipur,0,0,1
578,2020-04-02 18:00:00,Mizoram,0,0,1
579,2020-04-02 18:00:00,Odisha,0,0,4
580,2020-04-02 18:00:00,Puducherry,1,0,3
581,2020-04-02 18:00:00,Punjab,1,4,46
582,2020-04-02 18:00:00,Rajasthan,3,0,108
583,2020-04-02 18:00:00,Tamil Nadu,6,1,234
584,2020-04-02 18:00:00,Telengana,1,3,107
585,2020-04-02 18:00:00,Uttarakhand,2,0,7
586,2020-04-02 18:00:00,Uttar Pradesh,14,2,113
587,2020-04-02 18:00:00,West Bengal,6,3,53
588,2020-04-03 18:00:00,Andhra Pradesh,1,1,132
589,2020-04-03 18:00:00,Andaman and Nicobar Islands,0,0,10
590,2020-04-03 18:00:00,Arunachal Pradesh,0,0,1
591,2020-04-03 18:00:00,Assam,0,0,16
592,2020-04-03 18:00:00,Bihar,0,1,29
593,2020-04-03 18:00:00,Chandigarh,0,0,18
594,2020-04-03 18:00:00,Chhattisgarh,3,0,9
595,2020-04-03 18:00:00,Delhi,8,4,219
596,2020-04-03 18:00:00,Goa,0,0,6
597,2020-04-03 18:00:00,Gujarat,10,8,95
598,2020-04-03 18:00:00,Haryana,24,0,49
599,2020-04-03 18:00:00,Himachal Pradesh,1,1,6
600,2020-04-03 18:00:00,Jammu and Kashmir,3,2,75
601,2020-04-03 18:00:00,Jharkhand,0,0,2
602,2020-04-03 18:00:00,Karnataka,10,3,124
603,2020-04-03 18:00:00,Kerala,27,2,286
604,2020-04-03 18:00:00,Ladakh,3,0,14
605,2020-04-03 18:00:00,Madhya Pradesh,0,6,104
606,2020-04-03 18:00:00,Maharashtra,42,16,335
607,2020-04-03 18:00:00,Manipur,0,0,2
608,2020-04-03 18:00:00,Mizoram,0,0,1
609,2020-04-03 18:00:00,Odisha,0,0,5
610,2020-04-03 18:00:00,Puducherry,1,0,5
611,2020-04-03 18:00:00,Punjab,1,5,48
612,2020-04-03 18:00:00,Rajasthan,3,0,167
613,2020-04-03 18:00:00,Tamil Nadu,6,1,309
614,2020-04-03 18:00:00,Telengana,1,7,158
615,2020-04-03 18:00:00,Uttarakhand,2,0,10
616,2020-04-03 18:00:00,Uttar Pradesh,14,2,172
617,2020-04-03 18:00:00,West Bengal,3,3,63
618,2020-04-03 18:00:00,Unassigned,0,0,77
619,2020-04-04 18:00:00,Andhra Pradesh,1,1,161
620,2020-04-04 18:00:00,Andaman and Nicobar Islands,0,0,10
621,2020-04-04 18:00:00,Arunachal Pradesh,0,0,1
622,2020-04-04 18:00:00,Assam,0,0,24
623,2020-04-04 18:00:00,Bihar,0,1,30
624,2020-04-04 18:00:00,Chandigarh,0,0,18
625,2020-04-04 18:00:00,Chhattisgarh,3,0,9
626,2020-04-04 18:00:00,Delhi,15,6,445
627,2020-04-04 18:00:00,Goa,0,0,7
628,2020-04-04 18:00:00,Gujarat,14,10,105
629,2020-04-04 18:00:00,Haryana,24,0,49
630,2020-04-04 18:00:00,Himachal Pradesh,1,1,6
631,2020-04-04 18:00:00,Jammu and Kashmir,3,2,75
632,2020-04-04 18:00:00,Jharkhand,0,0,2
633,2020-04-04 18:00:00,Karnataka,12,3,128
634,2020-04-04 18:00:00,Kerala,41,2,295
635,2020-04-04 18:00:00,Ladakh,3,0,14
636,2020-04-04 18:00:00,Madhya Pradesh,0,6,104
637,2020-04-04 18:00:00,Maharashtra,42,24,490
638,2020-04-04 18:00:00,Manipur,0,0,2
639,2020-04-04 18:00:00,Mizoram,0,0,1
640,2020-04-04 18:00:00,Odisha,0,0,5
641,2020-04-04 18:00:00,Puducherry,1,0,5
642,2020-04-04 18:00:00,Punjab,1,5,57
643,2020-04-04 18:00:00,Rajasthan,21,0,200
644,2020-04-04 18:00:00,Tamil Nadu,6,2,411
645,2020-04-04 18:00:00,Telengana,1,7,159
646,2020-04-04 18:00:00,Uttarakhand,2,0,16
647,2020-04-04 18:00:00,Uttar Pradesh,19,2,174
648,2020-04-04 18:00:00,West Bengal,3,3,69
649,2020-04-05 18:00:00,Andhra Pradesh,1,1,190
650,2020-04-05 18:00:00,Andaman and Nicobar Islands,0,0,10
651,2020-04-05 18:00:00,Arunachal Pradesh,0,0,1
652,2020-04-05 18:00:00,Assam,0,0,26
653,2020-04-05 18:00:00,Bihar,0,1,30
654,2020-04-05 18:00:00,Chandigarh,0,0,18
655,2020-04-05 18:00:00,Chhattisgarh,3,0,9
656,2020-04-05 18:00:00,Delhi,18,7,503
657,2020-04-05 18:00:00,Goa,0,0,7
658,2020-04-05 18:00:00,Gujarat,18,11,122
659,2020-04-05 18:00:00,Haryana,25,1,59
660,2020-04-05 18:00:00,Himachal Pradesh,1,1,6
661,2020-04-05 18:00:00,Jammu and Kashmir,4,2,106
662,2020-04-05 18:00:00,Jharkhand,0,0,3
663,2020-04-05 18:00:00,Karnataka,12,4,144
664,2020-04-05 18:00:00,Kerala,49,2,306
665,2020-04-05 18:00:00,Ladakh,10,0,14
666,2020-04-05 18:00:00,Madhya Pradesh,0,9,165
667,2020-04-05 18:00:00,Maharashtra,42,24,490
668,2020-04-05 18:00:00,Manipur,0,0,2
669,2020-04-05 18:00:00,Mizoram,0,0,1
670,2020-04-05 18:00:00,Odisha,0,0,20
671,2020-04-05 18:00:00,Puducherry,1,0,5
672,2020-04-05 18:00:00,Punjab,1,5,57
673,2020-04-05 18:00:00,Rajasthan,21,0,200
674,2020-04-05 18:00:00,Tamil Nadu,6,3,485
675,2020-04-05 18:00:00,Telengana,32,7,269
676,2020-04-05 18:00:00,Uttarakhand,2,0,22
677,2020-04-05 18:00:00,Uttar Pradesh,19,2,227
678,2020-04-05 18:00:00,West Bengal,10,3,80
679,2020-04-06 18:00:00,Andhra Pradesh,1,3,226
680,2020-04-06 18:00:00,Andaman and Nicobar Islands,0,0,10
681,2020-04-06 18:00:00,Arunachal Pradesh,0,0,1
682,2020-04-06 18:00:00,Assam,0,0,26
683,2020-04-06 18:00:00,Bihar,0,1,32
684,2020-04-06 18:00:00,Chandigarh,0,0,18
685,2020-04-06 18:00:00,Chhattisgarh,8,0,10
686,2020-04-06 18:00:00,Delhi,19,7,523
687,2020-04-06 18:00:00,Goa,0,0,7
688,2020-04-06 18:00:00,Gujarat,22,12,144
689,2020-04-06 18:00:00,Haryana,25,1,84
690,2020-04-06 18:00:00,Himachal Pradesh,2,1,13
691,2020-04-06 18:00:00,Jammu and Kashmir,4,2,109
692,2020-04-06 18:00:00,Jharkhand,0,0,4
693,2020-04-06 18:00:00,Karnataka,12,4,151
694,2020-04-06 18:00:00,Kerala,55,2,314
695,2020-04-06 18:00:00,Ladakh,10,0,14
696,2020-04-06 18:00:00,Madhya Pradesh,0,9,165
697,2020-04-06 18:00:00,Maharashtra,56,45,748
698,2020-04-06 18:00:00,Manipur,0,0,2
699,2020-04-06 18:00:00,Mizoram,0,0,1
700,2020-04-06 18:00:00,Odisha,2,0,21
701,2020-04-06 18:00:00,Puducherry,1,0,5
702,2020-04-06 18:00:00,Punjab,4,6,76
703,2020-04-06 18:00:00,Rajasthan,21,0,274
704,2020-04-06 18:00:00,Tamil Nadu,8,5,571
705,2020-04-06 18:00:00,Telengana,34,7,321
706,2020-04-06 18:00:00,Uttarakhand,4,0,26
707,2020-04-06 18:00:00,Uttar Pradesh,21,3,305
708,2020-04-06 18:00:00,West Bengal,10,3,80
709,2020-04-07 18:00:00,Andhra Pradesh,1,3,266
710,2020-04-07 18:00:00,Andaman and Nicobar Islands,0,0,10
711,2020-04-07 18:00:00,Arunachal Pradesh,0,0,1
712,2020-04-07 18:00:00,Assam,0,0,26
713,2020-04-07 18:00:00,Bihar,0,1,32
714,2020-04-07 18:00:00,Chandigarh,7,0,18
715,2020-04-07 18:00:00,Chhattisgarh,9,0,10
716,2020-04-07 18:00:00,Delhi,21,7,576
717,2020-04-07 18:00:00,Goa,0,0,7
718,2020-04-07 18:00:00,Gujarat,25,13,165
719,2020-04-07 18:00:00,Haryana,25,1,90
720,2020-04-07 18:00:00,Himachal Pradesh,2,1,13
721,2020-04-07 18:00:00,Jammu and Kashmir,4,2,116
722,2020-04-07 18:00:00,Jharkhand,0,0,4
723,2020-04-07 18:00:00,Karnataka,25,4,175
724,2020-04-07 18:00:00,Kerala,58,2,327
725,2020-04-07 18:00:00,Ladakh,10,0,14
726,2020-04-07 18:00:00,Madhya Pradesh,0,13,229
727,2020-04-07 18:00:00,Maharashtra,56,48,868
728,2020-04-07 18:00:00,Manipur,0,0,2
729,2020-04-07 18:00:00,Mizoram,0,0,1
730,2020-04-07 18:00:00,Odisha,2,1,42
731,2020-04-07 18:00:00,Puducherry,1,0,5
732,2020-04-07 18:00:00,Punjab,4,7,91
733,2020-04-07 18:00:00,Rajasthan,21,3,288
734,2020-04-07 18:00:00,Tamil Nadu,8,5,621
735,2020-04-07 18:00:00,Telengana,35,7,364
736,2020-04-07 18:00:00,Tripura,0,0,1
737,2020-04-07 18:00:00,Uttarakhand,5,0,31
738,2020-04-07 18:00:00,Uttar Pradesh,21,3,305
739,2020-04-07 18:00:00,West Bengal,13,3,91
740,2020-04-08 17:00:00,Andhra Pradesh,5,4,305
741,2020-04-08 17:00:00,Andaman and Nicobar Islands,0,0,10
742,2020-04-08 17:00:00,Arunachal Pradesh,0,0,1
743,2020-04-08 17:00:00,Assam,0,0,27
744,2020-04-08 17:00:00,Bihar,0,1,38
745,2020-04-08 17:00:00,Chandigarh,7,0,18
746,2020-04-08 17:00:00,Chhattisgarh,9,0,10
747,2020-04-08 17:00:00,Delhi,21,9,576
748,2020-04-08 17:00:00,Goa,0,0,7
749,2020-04-08 17:00:00,Gujarat,25,13,165
750,2020-04-08 17:00:00,Haryana,28,3,147
751,2020-04-08 17:00:00,Himachal Pradesh,2,1,18
752,2020-04-08 17:00:00,Jammu and Kashmir,4,2,116
753,2020-04-08 17:00:00,Jharkhand,0,0,4
754,2020-04-08 17:00:00,Karnataka,25,4,175
755,2020-04-08 17:00:00,Kerala,70,2,336
756,2020-04-08 17:00:00,Ladakh,10,0,14
757,2020-04-08 17:00:00,Madhya Pradesh,0,13,229
758,2020-04-08 17:00:00,Maharashtra,79,64,1018
759,2020-04-08 17:00:00,Manipur,0,0,2
760,2020-04-08 17:00:00,Mizoram,0,0,1
761,2020-04-08 17:00:00,Odisha,2,1,42
762,2020-04-08 17:00:00,Puducherry,1,0,5
763,2020-04-08 17:00:00,Punjab,4,7,91
764,2020-04-08 17:00:00,Rajasthan,21,3,328
765,2020-04-08 17:00:00,Tamil Nadu,19,7,690
766,2020-04-08 17:00:00,Telengana,35,7,427
767,2020-04-08 17:00:00,Tripura,0,0,1
768,2020-04-08 17:00:00,Uttarakhand,5,0,31
769,2020-04-08 17:00:00,Uttar Pradesh,26,3,343
770,2020-04-08 17:00:00,West Bengal,13,5,99
771,2020-04-09 17:00:00,Andhra Pradesh,6,4,348
772,2020-04-09 17:00:00,Andaman and Nicobar Islands,0,0,11
773,2020-04-09 17:00:00,Arunachal Pradesh,0,0,1
774,2020-04-09 17:00:00,Assam,0,0,28
775,2020-04-09 17:00:00,Bihar,0,1,39
776,2020-04-09 17:00:00,Chandigarh,7,0,18
777,2020-04-09 17:00:00,Chhattisgarh,9,0,10
778,2020-04-09 17:00:00,Delhi,21,9,669
779,2020-04-09 17:00:00,Goa,0,0,7
780,2020-04-09 17:00:00,Gujarat,25,16,179
781,2020-04-09 17:00:00,Haryana,29,3,169
782,2020-04-09 17:00:00,Himachal Pradesh,2,1,18
783,2020-04-09 17:00:00,Jammu and Kashmir,4,4,158
784,2020-04-09 17:00:00,Jharkhand,0,0,13
785,2020-04-09 17:00:00,Karnataka,28,5,181
786,2020-04-09 17:00:00,Kerala,83,2,345
787,2020-04-09 17:00:00,Ladakh,10,0,14
788,2020-04-09 17:00:00,Madhya Pradesh,0,16,259
789,2020-04-09 17:00:00,Maharashtra,117,72,1135
790,2020-04-09 17:00:00,Manipur,1,0,2
791,2020-04-09 17:00:00,Mizoram,0,0,1
792,2020-04-09 17:00:00,Odisha,2,1,42
793,2020-04-09 17:00:00,Puducherry,1,0,5
794,2020-04-09 17:00:00,Punjab,4,8,101
795,2020-04-09 17:00:00,Rajasthan,21,3,383
796,2020-04-09 17:00:00,Tamil Nadu,21,8,738
797,2020-04-09 17:00:00,Telengana,35,7,442
798,2020-04-09 17:00:00,Tripura,0,0,1
799,2020-04-09 17:00:00,Uttarakhand,5,0,35
800,2020-04-09 17:00:00,Uttar Pradesh,31,4,410
801,2020-04-09 17:00:00,West Bengal,16,5,103
802,2020-04-10 17:00:00,Andhra Pradesh,7,6,363
803,2020-04-10 17:00:00,Andaman and Nicobar Islands,0,0,11
804,2020-04-10 17:00:00,Arunachal Pradesh,0,0,1
805,2020-04-10 17:00:00,Assam,0,0,29
806,2020-04-10 17:00:00,Bihar,0,1,60
807,2020-04-10 17:00:00,Chandigarh,7,0,18
808,2020-04-10 17:00:00,Chhattisgarh,9,0,10
